Year,track,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
2000's,L.A. Song,Beth Hart,0.351,0.615,-7.621,0.0451,0.206,0,0.337,127.798
2000's,Chicks Dig It,Chris Cagle,0.596,0.921,-4.987,0.0504,0.0221,0,0.703,104.024
2000's,Nin-com-pop - Two Lone Swordsmen - Sampler Version,Lali Puna,0.726,0.294,-14.451,0.0472,0.595,0.717,0.185,125.712
2000's,I Wanna Be Your Dog,Sky Saxon,0.598,0.782,-6.018,0.0305,0.407,6.55e-05,0.298,118.938
2000's,What's Left Of Me,Nick Lachey,0.421,0.728,-5.644,0.035,0.136,0,0.311,150.12
2000's,I Learned From The Best,Whitney Houston,0.609,0.563,-6.284,0.0328,0.0109,7.76e-06,0.306,148.949
2000's,Broken,Seether Featuring Amy Lee,0.448,0.61,-2.695,0.0342,0.0102,0.000491,0.214,123.762
2000's,I'd Do Anything,Simple Plan,0.395,0.917,-6.86,0.133,0.00143,0,0.563,169.088
2000's,Sleepy Silver Door,Dead Meadow,0.365,0.632,-6.574,0.0303,0.444,0.708,0.289,129.545
2000's,People Make The World Go Round (Boris Main Mix),Joi Cardwell,0.792,0.637,-9.826,0.0743,0.000443,0.448,0.366,127.989
2000's,God Is Dead,Heart Attack,0.343,0.972,-9.573,0.079,1.52e-06,0.51,0.547,94.927
2000's,Meet Me Halfway,The Black Eyed Peas,0.798,0.629,-6.857,0.0735,0.00474,2.17e-05,0.4,130
2000's,Deathmask Divine,The Black Dahlia Murder,0.471,0.993,-3.738,0.191,7.36e-06,0.00216,0.0672,113.996
2000's,Step Daddy,Hitman Sammy Sam,0.93,0.773,-5.98,0.0457,0.00609,0.000481,0.348,118.997
2000's,Rock and Roll Marionett,Stein Ingebrigtsen,0.682,0.579,-7.924,0.0712,0.196,0,0.784,100.186
2000's,I Miss You,Blink-182,0.664,0.781,-6.547,0.0339,0.00103,5.33e-06,0.593,110
2000's,Gråt inga tårar mer,Titanix,0.59,0.836,-2.805,0.0385,0.00334,0,0.939,138.84
2000's,The Saints Are Coming,U2 & Green Day,0.315,0.81,-7.026,0.0468,0.0781,0.00321,0.118,152.116
2000's,Good Luck,Basement Jaxx,0.577,0.936,-4.179,0.0915,0.0839,0,0.572,153.985
2000's,Beautiful,Christina Aguilera,0.457,0.573,-3.866,0.0275,0.578,3.05e-06,0.0992,76.193
2000's,The Orange Fox Waits,Robin Spielberg,0.441,0.0712,-21.625,0.0456,0.995,0.934,0.157,94.35
2000's,You Rock My World,Java Gospel,0.662,0.854,-5.518,0.0434,0.133,0,0.915,121.961
2000's,Shadow Of The Day,Linkin Park,0.534,0.393,-7.813,0.0292,0.00479,0.0107,0.0641,110.007
2000's,99.9% Sure (I've Never Been Here Before),Brian McComas,0.606,0.959,-3.412,0.0522,0.0714,0,0.734,116.014
2000's,Some People Change,Montgomery Gentry,0.55,0.61,-6.358,0.0388,0.0456,0,0.357,168.186
2000's,Right Where You Want Me,Jesse McCartney,0.72,0.548,-4.805,0.0291,0.00269,0.000118,0.709,99.004
2000's,Baby It's You,JoJo Featuring Bow Wow,0.858,0.607,-4.199,0.118,0.0169,3.97e-05,0.821,119.986
2000's,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,0.565,0.562,-7.43,0.0339,0.263,0,0.652,75.035
2000's,Ever The Same,Rob Thomas,0.435,0.729,-4.818,0.0307,0.0152,2.63e-05,0.524,188.017
2000's,Bombay Jazz,Carlo Fashion,0.65,0.72,-8.803,0.161,0.0238,0.14,0.738,154.664
2000's,Punk Fact Or Faction,Extreme Noise Terror,0.173,0.997,-3.692,0.195,1.03e-05,0.631,0.0329,121.013
2000's,Fun in America,Jayne County,0.359,0.979,-6.998,0.196,0.0105,0,0.256,172.611
2000's,Sinking,Incendiary,0.209,0.923,-3.286,0.0598,5.66e-05,0.0505,0.42,93.347
2000's,Suffocate,J. Holiday,0.458,0.445,-8.391,0.361,0.64,0,0.447,82.82
2000's,Echoes of Fashion,Djako,0.71,0.787,-7.962,0.0365,0.00649,0.815,0.422,128.05
2000's,I Touch Myself,Jan Wayne,0.636,0.993,-5.203,0.0508,0.00878,0.268,0.478,141.97
2000's,Baby Please,Allison,0.628,0.541,-5.568,0.0246,0.292,0,0.443,102.513
2000's,If Nobody Believed In You,Joe Nichols,0.679,0.316,-11.327,0.031,0.625,4.85e-05,0.273,127.968
2000's,Are You Gonna Be My Girl,Jet,0.613,0.953,-3.435,0.0855,0.00148,0.000582,0.537,105.046
2000's,The Worms Will Get In,Jazkamer,0.0775,0.00796,-10.458,0.0413,0.841,0.923,0.029,72.592
2000's,Prelude and Fugue in c-minor op. 37: Fugue,Felix Mendelssohn,0.106,0.0424,-19.749,0.0365,0.887,0.899,0.0377,63.533
2000's,One Thing,Finger Eleven,0.588,0.555,-9.401,0.0334,0.447,0,0.445,151.991
2000's,คนไร้ค่า,Stone Metal Fire,0.473,0.464,-8.112,0.0287,0.00267,0.000663,0.25,128.955
2000's,You Know What It Is,T.I. Featuring Wyclef Jean,0.657,0.853,-4.757,0.252,0.17,0,0.746,173.066
2000's,AM To PM,Christina Milian,0.872,0.86,-3.488,0.131,0.158,1.41e-05,0.855,104.956
2000's,The Fear,Lily Allen,0.661,0.847,-6.948,0.0404,0.419,8.82e-05,0.522,134.002
2000's,Fallout (Of Our Being),Nausea,0.308,0.935,-7.309,0.124,0.00254,0.203,0.171,89.547
2000's,Come A Little Closer,Dierks Bentley,0.585,0.577,-5.752,0.0228,0.0587,0.00369,0.335,80.02
2000's,Encarnar no Seu Corpo,Sarcasmo,0.191,0.996,-4.596,0.159,5.12e-05,0.132,0.0752,110.512
2000's,Soul Sista,Bilal,0.598,0.412,-9.838,0.14,0.815,0.000352,0.431,146.039
2000's,Blue Aphrodite,Jens Buchert,0.569,0.463,-12.441,0.0284,0.237,0.733,0.218,109.039
2000's,Il trattamento,Cor Veleno,0.803,0.821,-4.342,0.252,0.0449,0,0.763,100.031
2000's,With Me - Massive Power Mix,Crush 40,0.447,0.874,-5.82,0.0457,6.52e-05,0.00078,0.64,87.474
2000's,I Wanna Be With You,Mandy Moore,0.515,0.908,-4.632,0.0368,0.0158,1.88e-05,0.637,150.031
2000's,Sunday School,Pretty Lights,0.729,0.746,-4.84,0.0599,0.0464,0.114,0.562,94.977
2000's,One More Time,Daft Punk,0.611,0.697,-8.618,0.133,0.0193,0,0.476,122.752
2000's,Substream,Kyoto Jazz Massive,0.771,0.903,-5.688,0.0551,0.00438,0.481,0.879,123.014
2000's,I'm Like A Bird,Nelly Furtado,0.622,0.608,-5.085,0.036,0.138,5.38e-06,0.607,89.661
2000's,Girls Lie Too,Terri Clark,0.499,0.883,-4.742,0.0451,0.0689,0,0.533,138.801
2000's,Charity,Synapscape,0.645,0.984,-5.013,0.315,0.017,0.946,0.0466,132.894
2000's,Om Namo Narayana Karna Ranjani K.Chappu Ambujam Krishna,Sudha Ragunathan,0.522,0.328,-13.715,0.0394,0.944,0.0885,0.727,155.673
2000's,Airport Sadness - 2008 Remaster,Brad Mehldau,0.444,0.0162,-27.773,0.0452,0.993,0.922,0.079,100.364
2000's,Notorious Thugs,Scary Kids Scaring Kids,0.664,0.761,-5.809,0.07,0.015,0,0.345,129.939
2000's,Runaway,NB Ridaz Featuring Angelina,0.718,0.671,-7.517,0.113,0.377,0,0.552,170.012
2000's,Mouth Of Ghosts,The Dillinger Escape Plan,0.279,0.901,-7.052,0.0557,0.000529,0.118,0.268,119.95
2000's,Closet Punk,D.R.I.,0.455,0.988,-3.075,0.122,0.0128,0.983,0.484,98.85
2000's,The Sniper At The Gates Of Heaven,The Black Angels,0.311,0.709,-7.235,0.0331,0.000104,0.215,0.343,108.284
2000's,Rock de la Carcel,Enrique Guzman,0.592,0.418,-10.741,0.0585,0.679,0.00246,0.643,90.732
2000's,Full Metal Swimsuit,Agoraphobic Nosebleed,0.298,0.943,-4.019,0.18,8.53e-05,0.00382,0.199,102.7
2000's,"Tricky, Tricky",Lou Bega,0.858,0.947,-3.557,0.235,0.125,0,0.967,151.037
2000's,Hall of the Mountain King,Apocalyptica,0.233,0.609,-5.852,0.0438,0.000849,0.826,0.28,96.808
2000's,If - Original Mix,Phaeleh,0.712,0.496,-13.591,0.0602,0.0338,0.801,0.15,137.002
2000's,The Sprig of Thyme: No. 1. The bold grenadier,John Rutter,0.19,0.0237,-29.269,0.0397,0.991,0.0387,0.14,103.604
2000's,Number One,R. Kelly Featuring Keri Hilson,0.65,0.813,-4.673,0.112,0.228,0,0.576,136.796
2000's,Wednesday Night Prayer Meeting - Alternative Take,Charles Mingus,0.377,0.453,-14.669,0.0636,0.459,0.00268,0.607,126.93
2000's,Not Nineteen Forever,Courteeners,0.402,0.92,-2.944,0.0408,0.000174,0,0.297,139.793
2000's,Taxidermist,False Prophets,0.137,0.853,-8.79,0.0972,0.000129,0.00229,0.252,187.209
2000's,Get No Better,Cassidy Featuring Mashonda,0.717,0.597,-7.83,0.189,0.292,0,0.566,95.018
2000's,In A Red Dress And Alone,Evans Blue,0.347,0.882,-4.444,0.0799,0.000163,0.142,0.455,178.321
2000's,Message Horn's Enchanting Echo,Daemonia Nymphe,0.252,0.111,-15.312,0.0368,0.981,0.516,0.23,95.929
2000's,No More Drama,Mary J. Blige,0.623,0.828,-6.265,0.212,0.509,7.77e-06,0.592,97.926
2000's,Peligroso Pop,Plastilina Mosh,0.713,0.907,-4.132,0.0336,0.000468,0.00524,0.739,135.055
2000's,Broken,Lifehouse,0.534,0.708,-5.732,0.0402,0.089,0,0.488,130.639
2000's,Boy From School,Hot Chip,0.631,0.863,-3.963,0.0297,0.161,5.85e-05,0.497,125.994
2000's,All Hail Shadow,Crush 40,0.308,0.934,-6.939,0.0824,2.35e-06,3.69e-06,0.419,170.009
2000's,I Get Money,50 Cent,0.525,0.933,-4.673,0.356,0.159,0.000241,0.457,122.631
2000's,Mr. Carter,Lil Wayne Featuring Jay-Z,0.486,0.71,-6.287,0.363,0.0445,0,0.472,170.86
2000's,What Kinda Gone,Chris Cagle,0.494,0.861,-5.236,0.0365,0.257,0,0.668,172.052
2000's,La valse d'Amélie - Version piano,Yann Tiersen,0.194,0.179,-16.836,0.0413,0.988,0.86,0.179,177.667
2000's,Tattoos Fade,World / Inferno Friendship Society,0.293,0.877,-6.469,0.0707,0.0813,0.0437,0.584,69.219
2000's,Why I Love You,B2K,0.698,0.618,-5.83,0.0282,0.0482,0,0.37,89.981
2000's,Kingdom Business,Canton Jones,0.648,0.776,-5.698,0.252,0.00362,0,0.446,91.218
2000's,I Look To You,Whitney Houston,0.55,0.373,-6.31,0.0286,0.717,0,0.101,101.84
2000's,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,0.586,0.927,-4.077,0.194,0.00924,1.85e-06,0.528,73.023
2000's,My Band,D12,0.848,0.854,-3.305,0.0845,0.47,2.29e-06,0.876,120.024
2000's,Aaj Mausam Bada Be-Iman Hai,Mohammed Rafi,0.336,0.449,-13.267,0.0367,0.9,7e-05,0.547,139.13
2000's,And Here We Test Our Powers Of Observation,The Bad Plus,0.367,0.833,-8.8,0.0322,0.197,0.803,0.491,93.08
2000's,All The Right Moves,OneRepublic,0.529,0.948,-3.527,0.0474,0.258,9.35e-06,0.65,146.024
2000's,Girls Around The World,Lloyd Featuring Lil Wayne,0.727,0.83,-8.699,0.125,0.0286,0.000368,0.59,97.602
2000's,Jazz,Pretty Balanced,0.374,0.344,-9.012,0.0341,0.459,0.397,0.0386,152.11
2000's,Hush Hush,The Pussycat Dolls Featuring Nicole Scherzinger,0.613,0.778,-3.933,0.0689,0.0985,0,0.626,129.483
2000's,Walking with a Ghost,Tegan and Sara,0.788,0.541,-5.987,0.0387,0.125,0.000231,0.928,118.058
2000's,G'd Up,Snoop Dogg Presents Tha Eastsidaz,0.908,0.763,-5.739,0.28,0.0395,0,0.593,97.106
2000's,Whore to a Chainsaw,Thy Art Is Murder,0.295,0.967,-6.328,0.169,7.73e-05,0.784,0.254,149.99
2000's,Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,0.646,0.6,-6.569,0.458,0.231,0,0.811,192.082
2000's,The Ravenous Beast,Destruction,0.419,0.988,-2.241,0.111,0.000304,0.589,0.378,97.036
2000's,Bad Habits,Maxwell,0.661,0.67,-7.645,0.258,0.0873,2.01e-06,0.661,148.02
2000's,Nude,Radiohead,0.537,0.342,-9.785,0.0338,0.833,0.6,0.156,128.331
2000's,The Curly Shuffle,Jump 'N' The Saddle Band,0.632,0.484,-11.772,0.104,0.156,0,0.873,80.687
2000's,Heaven,Los Lonely Boys,0.664,0.862,-5.403,0.0679,0.378,4.19e-06,0.782,91.91
2000's,I Want You,Janet Jackson,0.643,0.843,-5.533,0.0384,0.172,0.0247,0.666,105.744
2000's,Steam,Ty Herndon,0.676,0.738,-6.693,0.0262,0.0497,2.7e-06,0.697,101.944
2000's,Proper Rock,The Chap,0.509,0.59,-10.096,0.0891,0.00413,0.0202,0.624,159.945
2000's,Right Thurr,Chingy,0.866,0.749,-3.977,0.253,0.15,0,0.891,92.074
2000's,Eppo Varuvaro - Johnpuri - Adi,Neyyattinkara Vasudevan,0.435,0.806,-5.222,0.0819,0.395,0,0.596,93.162
2000's,Take Your Time (Coming Home),fun.,0.436,0.746,-5.301,0.0843,0.0768,2.49e-06,0.301,132.06
2000's,Why Can't I?,Liz Phair,0.487,0.759,-4.849,0.0405,0.0273,0,0.227,80.958
2000's,"7 Songs on Chinese Poems, Op. 71 No. 4: Traveling Song",Alexander Tcherepnin,0.585,0.123,-13.695,0.0711,0.99,0.0104,0.969,115.145
2000's,Here We Go Again,Demi Lovato,0.585,0.927,-5.253,0.04,0.00432,0,0.672,142.043
2000's,Goodbye,Jagged Edge,0.821,0.727,-6.262,0.105,0.134,2.4e-06,0.971,130
2000's,Too Bad,Nickelback,0.598,0.808,-5.209,0.0388,0.00304,0,0.288,128.025
2000's,Take You There,Sean Kingston,0.752,0.921,-4.321,0.0696,0.0182,0,0.634,115.033
2000's,"Symphony No. 8 in B Minor, D. 759, ""Unfinished"": I. Allegro moderato",Franz Schubert,0.128,0.045,-17.723,0.0385,0.942,0.894,0.0395,85.907
2000's,Holly Park,Brandtson,0.244,0.67,-5.924,0.0286,0.000685,0.00274,0.502,170.654
2000's,Female Buddha Taras Mantra - Tibetan Chant plus Urban Groove,Lama Surya Das & Steven Halpern,0.603,0.253,-14.336,0.0282,0.67,0.0854,0.0999,76.912
2000's,A Child Is Born,Jon Kennedy,0.676,0.73,-10.381,0.0296,0.393,0.125,0.664,104.001
2000's,Death Defying Years,Half the World,0.454,0.911,-3.857,0.0794,0.0184,0,0.445,93.218
2000's,Anphisbena,Opera IX,0.075,0.858,-5.01,0.0651,2.71e-06,0.79,0.31,61.106
2000's,Feels Just Like It Should,Pat Green,0.658,0.742,-3.511,0.0319,0.39,0.000331,0.698,123.316
2000's,Sexual (Li Da Di),Amber,0.623,0.898,-6.604,0.0309,0.000192,0.303,0.786,130.993
2000's,Tequila Makes Her Clothes Fall Off,Joe Nichols,0.664,0.706,-7.045,0.027,0.129,1.06e-06,0.681,93.968
2000's,Again,Faith Evans,0.489,0.763,-6.077,0.24,0.0158,0,0.362,173.822
2000's,Underneath It All,No Doubt Featuring Lady Saw,0.729,0.731,-4.823,0.0682,0.235,1.35e-06,0.838,138.204
2000's,Maria Rosario,Los Amantes De Lola,0.723,0.65,-7.128,0.0419,0.0115,0.00774,0.966,124.471
2000's,Hellraiser - VNV Nation Remix,Suicide Commando,0.524,0.894,-9.573,0.0328,0.000364,0.846,0.212,140.003
2000's,On Fire,Lil Wayne,0.626,0.866,-4.065,0.0408,0.00316,0.000364,0.545,132.031
2000's,The Boss,Rick Ross Featuring T-Pain,0.431,0.842,-4.072,0.357,0.00876,0,0.61,83.66
2000's,Days Go By,Dirty Vegas,0.786,0.853,-8.274,0.0688,0.0499,0.0872,0.309,126.99
2000's,Green Light,John Legend Featuring Andre 3000,0.622,0.882,-5.59,0.119,0.0912,0,0.762,77.506
2000's,Improvisation 10,Joe Mcphee,0.393,0.0523,-22.591,0.0452,0.967,0.255,0.0853,140.557
2000's,Rosa de Metal,Red Wine,0.404,0.958,-4.405,0.0683,0.00139,0,0.328,90.099
2000's,Me And The Bean,Spoon,0.665,0.646,-7.949,0.0394,0.00491,0.000204,0.962,133.724
2000's,American Saturday Night,Brad Paisley,0.487,0.938,-5.466,0.0533,0.0721,2.63e-05,0.733,157.795
2000's,I Need To Know,Marc Anthony,0.813,0.949,-2.563,0.0336,0.486,9.75e-06,0.792,115.061
2000's,PCP Rock,Friends Forever,0.137,0.839,-3.048,0.0601,3.94e-05,0.885,0.132,142.318
2000's,Feel you (I Love Trance Mix),Marc Et Claude,0.656,0.847,-7.47,0.0375,0.000123,0.329,0.43,136.988
2000's,Metal Army March,Witchtrap,0.469,0.894,-8.321,0.0843,0.0676,0.188,0.326,96.906
2000's,Because Of You,Ne-Yo,0.81,0.538,-5.784,0.0356,0.528,0,0.828,109.97
2000's,Drive (For Daddy Gene),Alan Jackson,0.709,0.61,-7.206,0.0434,0.317,0,0.475,125.189
2000's,Watching Airplanes,Gary Allan,0.374,0.711,-3.587,0.0354,0.547,4.12e-05,0.468,160.001
2000's,Techno Dup,Marc Smith,0.654,0.943,-6.127,0.0964,0.0025,0.908,0.691,165.992
2000's,Numb,Linkin Park,0.496,0.863,-4.153,0.0381,0.0046,0,0.243,110.018
2000's,"Swing, Swing",The All-American Rejects,0.553,0.717,-5.857,0.0318,6.48e-05,0.128,0.318,127.947
2000's,Don't Wait,Dashboard Confessional,0.422,0.836,-4.088,0.0361,0.000251,0.00166,0.165,154.013
2000's,Love Is Sold,Dj Spinna,0.777,0.635,-7.231,0.13,0.00061,0.516,0.503,112.019
2000's,Foolish,Ashanti,0.665,0.696,-5.763,0.0521,0.337,0,0.711,90.116
2000's,Not Today,Mary J. Blige Featuring Eve,0.907,0.628,-2.551,0.0796,0.448,1.32e-06,0.902,94.027
2000's,Strange Things Happening Every Day,Sister Rosetta Tharpe,0.724,0.414,-9.952,0.0711,0.808,1.71e-05,0.737,154.875
2000's,Gimmie Love,Collie Buddz,0.648,0.675,-7.81,0.294,0.0387,0,0.631,79.419
2000's,J'adore Hardcore,Scooter,0.516,0.906,-5.515,0.051,0.0153,0.0173,0.327,150.003
2000's,Tal Vez,Ricky Martin,0.512,0.615,-5.318,0.0319,0.216,0,0.193,115.884
2000's,Top Down,Brian Bromberg,0.448,0.877,-5.278,0.0458,0.00027,0.906,0.746,156.004
2000's,How Did You Know?,Mynt Featuring Kim Sozzi,0.698,0.889,-4.288,0.0409,0.012,1.49e-06,0.818,128.015
2000's,Cha-Cha Slide,Mr. C The Slide Man,0.854,0.903,-6.821,0.147,0.0423,0.00576,0.814,131.02
2000's,Classical Instrumental: Merry Go Round - Raga: Fusion,Kadri Gopalnath,0.722,0.686,-13.659,0.0398,0.313,0.589,0.962,119.88
2000's,Pop 5,GAS,0.159,0.0331,-22.488,0.071,0.82,0.998,0.0336,129.425
2000's,Ora,Ludovico Einaudi,0.231,0.124,-26.448,0.0557,0.963,0.883,0.0514,129.758
